"","patent_number","citation_count"
"10325","8044021",0
"10326","8360299",0
"10327","8360298",0
"10328","8617380",0
"10329","7708752",0
"10330","8360295",0
"10331","8814821",0
"10332","8097642",0
"10333","8553975",0
"10334","8814826",0
"10335","8801619",0
"10336","8492540",0
"10337","8801617",0
"10338","7801600",1
"10339","8382716",0
"10340","7801602",0
"10341","8761886",0
"10342","8328714",0
"10343","7850709",0
"10344","8761881",0
"10345","8273241",0
"10346","8761888",0
"10347","8310659",0
"10348","6942661",0
"10349","8740976",0
"10350","8740974",0
"10351","6922584",0
"10352","8437966",0
"10353","7189201",0
"10354","7697967",0
"10355","7513865",0
"10356","8597367",0
"10357","8597366",0
"10358","7588595",0
"10359","8814851",0
"10360","7918975",0
"10361","8652194",0
"10362","8408210",0
"10363","7311664",0
"10364","8870906",0
"10365","8377373",0
"10366","7344601",0
"10367","8942806",0
"10368","8568471",0
"10369","8249381",0
"10370","8232246",0
"10371","8076529",0
"10372","7292168",0
"10373","8679105",0
"10374","7881803",0
"10375","8679108",0
"10376","7881806",0
"10377","7881805",0
"10378","7390314",0
"10379","7678100",0
"10380","7390311",0
"10381","8814858",0
"10382","8634925",0
"10383","8956381",0
"10384","8634927",0
"10385","6997926",0
"10386","6997921",0
"10387","6997920",0
"10388","7229288",0
"10389","8512329",0
"10390","7261915",0
"10391","8428746",0
"10392","8843189",0
"10393","8414272",0
"10394","7512446",0
"10395","8821478",0
"10396","8516871",0
"10397","8821473",0
"10398","8428745",0
"10399","8821477",0
"10400","8478423",0
"10401","8478426",0
"10402","8929985",0
"10403","7488289",0
"10404","8343090",0
"10405","8343092",0
"10406","8343093",0
"10407","8827134",0
"10408","8403912",0
"10409","8827136",0
"10410","8827137",0
"10411","8239042",0
"10412","8119664",0
"10413","8377038",0
"10414","8377035",0
"10415","8377031",0
"10416","8353875",0
"10417","8377033",0
"10418","7887682",0
"10419","7026311",43
"10420","7578841",0
"10421","7578843",0
"10422","7708735",0
"10423","8926602",0
"10424","6917834",0
"10425","8381961",0
"10426","D551769",0
"10427","7503917",0
"10428","8728104",0
"10429","8628555",0
"10430","7503918",0
"10431","7740800",0
"10432","7886608",0
"10433","7878969",0
"10434","8473061",0
"10435","6889078",0
"10436","8473067",0
"10437","8473066",0
"10438","8747747",0
"10439","7894913",0
"10440","7627376",0
"10441","7226992",0
"10442","8398789",0
"10443","7734353",0
"10444","7650192",0
"10445","7945337",0
"10446","7945334",0
"10447","8163915",0
"10448","8163914",0
"10449","8163916",0
"10450","8887979",0
"10451","8377697",0
"10452","8418909",0
"10453","8912897",0
"10454","8029558",30
"10455","8475366",0
"10456","8979883",0
"10457","8771223",0
"10458","7335294",0
"10459","8029554",13
"10460","7131972",0
"10461","7918815",0
"10462","8251962",0
"10463","7713187",0
"10464","7831081",0
"10465","7421300",0
"10466","8260392",0
"10467","8435523",0
"10468","8348951",0
"10469","8317821",0
"10470","8317824",0
"10471","D605041",0
"10472","8500797",0
"10473","8500791",0
"10474","8936610",0
"10475","8936614",0
"10476","8741326",0
"10477","8217027",0
"10478","6985768",0
"10479","7846195",0
"10480","8747421",0
"10481","8042273",0
"10482","8216216",0
"10483","8112874",0
"10484","8717430",0
"10485","8700143",0
"10486","7713233",0
"10487","8216210",0
"10488","8649842",0
"10489","8328863",0
"10490","8328860",0
"10491","8649841",0
"10492","8328866",0
"10493","8438895",0
"10494","7501519",0
"10495","7604644",0
"10496","7658734",0
"10497","7658737",0
"10498","7818070",0
"10499","7871550",0
"10500","8979851",0
"10501","8679114",0
"10502","8202529",0
"10503","7364546",0
"10504","8642747",0
"10505","8647336",0
"10506","7988697",0
"10507","7364541",0
"10508","7186247",0
"10509","8088898",0
"10510","8754126",0
"10511","8091548",0
"10512","8785046",0
"10513","7598696",0
"10514","7545495",0
"10515","7985728",0
"10516","7361196",0
"10517","7749203",0
"10518","8636651",0
"10519","7686827",0
"10520","8920446",0
"10521","8374925",0
"10522","8920442",0
"10523","8574192",0
"10524","D608445",0
"10525","7928818",0
"10526","8523940",0
"10527","8354013",0
"10528","8236822",0
"10529","8454502",0
"10530","8679112",0
"10531","7279005",0
"10532","8967010",0
"10533","8431000",0
"10534","8263147",0
"10535","7854743",0
"10536","8727199",0
"10537","7776605",0
"10538","6921407",0
"10539","7445642",0
"10540","7731901",0
"10541","8353930",0
"10542","7951413",0
"10543","8594797",0
"10544","8337968",0
"10545","8412334",0
"10546","8340782",0
"10547","7867435",0
"10548","8774941",0
"10549","8777941",0
"10550","8777940",0
"10551","8870753",0
"10552","8870754",0
"10553","8727996",0
"10554","7655021",0
"10555","8870759",0
"10556","7998524",0
"10557","8101754",0
"10558","8176916",0
"10559","8048255",0
"10560","8214048",0
"10561","8283170",0
"10562","8214042",0
"10563","8753470",0
"10564","8834549",0
"10565","8430826",0
"10566","8735344",0
"10567","7875070",0
"10568","7387631",0
"10569","8758282",0
"10570","6878161",0
"10571","7387636",0
"10572","8444802",0
"10573","8452068",0
"10574","8357148",0
"10575","7960405",0
"10576","8901452",0
"10577","8357142",0
"10578","8357141",0
"10579","8475453",0
"10580","8357145",0
"10581","8357144",0
"10582","8142424",0
"10583","8381730",0
"10584","8398631",0
"10585","8026256",32
"10586","6966322",0
"10587","8142427",1
"10588","8267916",0
"10589","7875389",0
"10590","7979129",0
"10591","8370120",0
"10592","8945134",0
"10593","8403885",0
"10594","8222566",0
"10595","8945172",0
"10596","7585309",0
"10597","8403889",0
"10598","8945177",0
"10599","8910376",0
"10600","8945175",0
"10601","8846743",0
"10602","8846036",0
"10603","8167916",0
"10604","8047812",0
"10605","7027858",24
"10606","8034028",0
"10607","8366603",0
"10608","8366607",0
"10609","7114368",0
"10610","8499992",0
"10611","RE41135",0
"10612","7738993",0
"10613","8876752",0
"10614","8876757",0
"10615","8876755",0
"10616","8780362",0
"10617","7462188",0
"10618","7169797",0
"10619","7441786",0
"10620","8845753",0
"10621","7842065",0
"10622","8897890",0
"10623","8897891",0
"10624","7776033",0
"10625","8897893",0
"10626","8641730",0
"10627","7181284",0
"10628","8893948",0
"10629","8852668",0
"10630","8734473",0
"10631","8353916",0
"10632","8430893",0
"10633","8609016",0
"10634","8679827",0
"10635","8329415",0
"10636","7955365",0
"10637","7794423",0
"10638","8100856",0
"10639","7315759",0
"10640","8854627",0
"10641","8465502",0
"10642","8425588",0
"10643","7713539",0
"10644","7713538",0
"10645","8133738",0
"10646","8425587",0
"10647","8814798",0
"10648","8814799",1
"10649","8540711",0
"10650","7776040",0
"10651","8435289",0
"10652","7767207",0
"10653","8934986",0
"10654","8133892",0
"10655","8694117",0
"10656","8323327",0
"10657","8257652",0
"10658","8257653",0
"10659","8784294",0
"10660","7333855",0
"10661","7131991",1
"10662","7131993",0
"10663","8939344",0
"10664","7291167",0
"10665","7291165",0
"10666","7794697",0
"10667","8257382",0
"10668","8257383",0
"10669","8013168",8
"10670","8688201",0
"10671","8688200",0
"10672","8043257",0
"10673","8211088",0
"10674","7214068",0
"10675","8545482",0
"10676","8968190",0
"10677","8968191",0
"10678","8065096",0
"10679","8916187",0
"10680","7632271",0
"10681","7727271",0
"10682","8864205",0
"10683","7727273",0
"10684","8768481",0
"10685","7515959",0
"10686","7515958",0
"10687","7684855",0
"10688","D624406",0
"10689","7684858",0
"10690","7515957",0
"10691","7474247",0
"10692","7777399",0
"10693","7335334",0
"10694","7633502",0
"10695","7083697",0
"10696","8771486",0
"10697","8600681",0
"10698","7366570",0
"10699","7366572",0
"10700","7709439",0
"10701","7683084",0
"10702","7400979",0
"10703","D663420",0
"10704","8640700",0
"10705","8026240",14
"10706","8905029",0
"10707","8460289",0
"10708","8603089",0
"10709","8460282",0
"10710","7937160",0
"10711","7094246",0
"10712","8620423",0
"10713","8807136",0
"10714","8016846",23
"10715","6907298",0
"10716","8430105",0
"10717","7850674",0
"10718","7850675",0
"10719","8114074",1
"10720","8187492",0
"10721","7182744",0
"10722","8187322",0
"10723","7031772",0
"10724","8614066",0
"10725","8905288",0
"10726","7596414",0
"10727","8668689",0
"10728","8668688",0
"10729","8668687",0
"10730","8905287",0
"10731","8905286",0
"10732","8647296",0
"10733","8494640",0
"10734","7804308",0
"10735","7959584",0
"10736","7316692",0
"10737","8049061",0
"10738","7561906",0
"10739","8269954",0
"10740","7261205",0
"10741","7211381",0
"10742","7123122",0
"10743","7642260",0
"10744","D701601",0
"10745","8016880",61
"10746","7099714",0
"10747","7732591",0
"10748","D685470",0
"10749","6853862",0
"10750","8382730",0
"10751","8647074",0
"10752","8382738",0
"10753","8382739",0
"10754","7589194",0
"10755","7591846",0
"10756","8652200",1
"10757","8298178",0
"10758","7326195",0
"10759","8273227",0
"10760","8298179",0
"10761","8675348",0
"10762","8412295",0
"10763","8911766",0
"10764","7220752",0
"10765","6893881",0
"10766","8365730",0
"10767","8911760",0
"10768","8529841",0
"10769","8529840",0
"10770","7313430",0
"10771","8522813",0
"10772","8859557",0
"10773","7160284",0
"10774","7160283",0
"10775","8876817",0
"10776","8597305",0
"10777","8597304",0
"10778","8597309",0
"10779","7056325",0
"10780","7079902",0
"10781","8834510",0
"10782","7198625",0
"10783","7797049",0
"10784","7792568",0
"10785","8834515",0
"10786","8105323",0
"10787","7797047",0
"10788","7455739",0
"10789","8843211",0
"10790","7326224",0
"10791","8529595",0
"10792","7326226",0
"10793","8529599",0
"10794","8529598",0
"10795","7455737",0
"10796","8888805",0
"10797","8535312",0
"10798","7334678",0
"10799","7037552",0
"10800","7996090",0
"10801","8832914",0
"10802","8956639",0
"10803","8308708",0
"10804","7115138",0
"10805","8983614",0
"10806","8870940",0
"10807","8677874",0
"10808","8198237",0
"10809","8143284",0
"10810","7938120",0
"10811","8211313",0
"10812","8710993",0
"10813","8414927",0
"10814","8118732",0
"10815","7504485",0
"10816","8740936",0
"10817","8221821",0
"10818","8173200",0
"10819","7611535",0
"10820","8051511",0
"10821","8753288",0
"10822","7781551",0
"10823","7569655",0
"10824","D523144",0
"10825","7803834",0
"10826","8404165",0
"10827","8465772",0
"10828","8465773",0
"10829","7082327",0
"10830","8764785",0
"10831","8372400",0
"10832","8690822",0
"10833","8690823",0
"10834","7951800",0
"10835","8277212",0
"10836","8532751",0
"10837","7695859",0
"10838","8825180",0
"10839","7923256",0
"10840","8974371",0
"10841","8709469",0
"10842","7498950",0
"10843","8295931",0
"10844","8172829",0
"10845","7579550",0
"10846","8343105",0
"10847","8745840",0
"10848","RE42377",0
"10849","7734333",0
"10850","8734348",0
"10851","7734336",0
"10852","7162289",0
"10853","8887911",0
"10854","7250048",0
"10855","8784468",0
"10856","7634893",0
"10857","8784465",0
"10858","7250041",0
"10859","8845684",0
"10860","7223736",0
"10861","7731745",0
"10862","7613493",0
"10863","8123884",0
"10864","7658760",0
"10865","7615637",0
"10866","7306361",0
"10867","8739379",0
"10868","8251949",0
"10869","8317808",0
"10870","8317809",0
"10871","7274966",0
"10872","7621904",0
"10873","7274960",0
"10874","8343216",0
"10875","8560043",0
"10876","8540712",0
"10877","8348972",0
"10878","8348973",0
"10879","8795231",0
"10880","8343211",0
"10881","7294124",0
"10882","7955325",0
"10883","8017382",8
"10884","8461478",0
"10885","8545386",0
"10886","8545388",0
"10887","8936630",0
"10888","8040659",0
"10889","8083793",0
"10890","8612163",0
"10891","7604662",0
"10892","7795374",0
"10893","7658757",0
"10894","8216231",2
"10895","8007520",24
"10896","8216232",0
"10897","8216235",0
"10898","7727541",0
"10899","7546166",0
"10900","7546164",0
"10901","7914486",0
"10902","7546163",0
"10903","7914485",0
"10904","8585720",0
"10905","7241455",0
"10906","7891510",0
"10907","8774922",0
"10908","7818059",0
"10909","8425758",0
"10910","8311638",0
"10911","7147660",0
"10912","7899533",0
"10913","7725999",0
"10914","7186265",0
"10915","7758591",0
"10916","7976778",0
"10917","7899538",0
"10918","7899539",0
"10919","6866178",0
"10920","7727598",0
"10921","8527053",0
"10922","8920421",0
"10923","8920422",0
"10924","8815275",0
"10925","8920424",0
"10926","6920360",0
"10927","7811283",0
"10928","8544126",0
"10929","7112216",0
"10930","8268604",0
"10931","8948882",0
"10932","8948883",0
"10933","6946446",0
"10934","7769449",0
"10935","8915872",0
"10936","7828773",0
"10937","8545528",0
"10938","7769442",0
"10939","8517924",0
"10940","6866649",0
"10941","8440425",0
"10942","8497342",0
"10943","7218968",0
"10944","7218964",0
"10945","7218965",0
"10946","7218967",0
"10947","8048152",0
"10948","7218962",0
"10949","7998338",0
"10950","D681466",0
"10951","7998336",0
"10952","7998337",0
"10953","7810223",0
"10954","7655040",0
"10955","8777928",0
"10956","8720276",0
"10957","8747738",0
"10958","7612181",0
"10959","8728297",0
"10960","8211038",0
"10961","8795352",0
"10962","8242409",0
"10963","8777924",0
"10964","8119704",0
"10965","6951036",1
"10966","8740938",0
"10967","8389646",0
"10968","6955643",0
"10969","7617002",0
"10970","7617006",0
"10971","7128707",0
"10972","8394043",0
"10973","7959930",0
"10974","7883704",0
"10975","7078221",0
"10976","7938825",0
"10977","7029480",19
"10978","8454565",0
"10979","8057531",0
"10980","7056925",0
"10981","8119635",1
"10982","8337739",0
"10983","8337386",0
"10984","7520867",0
"10985","6897337",0
"10986","8747736",0
"10987","7130687",1
"10988","8945157",0
"10989","8267939",0
"10990","7130683",1
"10991","7130681",0
"10992","8660665",0
"10993","8660664",0
"10994","8660662",0
"10995","8267934",0
"10996","8731351",0
"10997","8292829",0
"10998","8733408",0
"10999","8167821",0
"11000","7585320",0
"11001","D695889",0
"11002","8292827",0
"11003","7344543",0
"11004","6953473",0
"11005","7455657",0
"11006","8938306",0
"11007","7949404",0
"11008","7949408",0
"11009","7001419",5
"11010","8871136",0
"11011","7086577",0
"11012","7682390",0
"11013","7431727",0
"11014","8364279",0
"11015","7702495",0
"11016","8346328",0
"11017","8790337",0
"11018","8357161",0
"11019","8357160",0
"11020","7158838",0
"11021","8346327",0
"11022","8439084",0
"11023","7819860",0
"11024","7819865",0
"11025","8666466",0
"11026","8784859",0
"11027","8455212",0
"11028","8030326",9
"11029","8740781",0
"11030","8641714",0
"11031","8852138",0
"11032","8852139",0
"11033","8641711",0
"11034","6953470",0
"11035","8945015",0
"11036","8715719",0
"11037","7063719",0
"11038","8353931",0
"11039","7041139",0
"11040","8834352",0
"11041","8916217",0
"11042","8361538",0
"11043","8287602",0
"11044","8361534",0
"11045","7212867",0
"11046","8529934",0
"11047","7402620",0
"11048","8747460",0
"11049","8626300",0
"11050","8676318",0
"11051","8676319",0
"11052","7767220",0
"11053","8662745",0
"11054","7771739",0
"11055","8588917",0
"11056","8703458",0
"11057","8843214",0
"11058","7702397",0
"11059","7531122",0
"11060","8557104",0
"11061","7279468",0
"11062","7842737",0
"11063","7842047",0
"11064","7143625",0
"11065","8479968",0
"11066","7842048",0
"11067","7842049",0
"11068","8491626",0
"11069","6890728",1
"11070","7449236",0
"11071","7848807",0
"11072","8556929",0
"11073","7848802",0
"11074","7848803",0
"11075","7799809",0
"11076","7848808",0
"11077","8556922",0
"11078","7794409",0
"11079","8926499",0
"11080","8834418",0
"11081","8554697",0
"11082","7291143",0
"11083","8888833",0
"11084","7192399",0
"11085","7395116",0
"11086","6895263",0
"11087","8608740",0
"11088","8688221",0
"11089","8136220",0
"11090","8688225",0
"11091","8688226",0
"11092","8600512",0
"11093","8170686",0
"11094","8465520",0
"11095","8043277",0
"11096","8388691",0
"11097","8600518",0
"11098","8465529",0
"11099","6842642",0
"11100","8783255",0
"11101","8213001",0
"11102","8718739",0
"11103","8078280",0
"11104","8900232",0
"11105","8718736",0
"11106","8849404",0
"11107","8849405",0
"11108","6845268",0
"11109","8388521",0
"11110","8268418",0
"11111","7776053",0
"11112","7014607",17
"11113","8388528",0
"11114","7637950",0
"11115","8632839",0
"11116","6931943",0
"11117","8597172",0
"11118","7636596",0
"11119","8632837",0
"11120","7632079",0
"11121","7285109",0
"11122","D616985",0
"11123","7690059",0
"11124","7942897",0
"11125","8177830",0
"11126","7942892",0
"11127","7942893",0
"11128","8882826",0
"11129","8882825",0
"11130","6883241",0
"11131","8882828",0
"11132","8672940",0
"11133","8672942",0
"11134","7413564",0
"11135","8672949",0
"11136","8540745",0
"11137","7624293",0
"11138","8724941",0
"11139","7850615",0
"11140","7587801",0
"11141","7674282",0
"11142","8137370",0
"11143","8137373",0
"11144","8864724",0
"11145","8689376",0
"11146","8137377",0
"11147","7582096",0
"11148","7037345",0
"11149","8685427",0
"11150","7632946",0
"11151","8062291",0
"11152","8268981",0
"11153","8349237",0
"11154","7233821",0
"11155","8512244",0
"11156","7201716",0
"11157","RE42954",0
"11158","RE42959",0
"11159","6855119",0
"11160","7561921",0
"11161","7686783",0
"11162","8734465",0
"11163","8053078",0
"11164","8501079",0
"11165","8192665",0
"11166","7686788",0
"11167","7998160",0
"11168","7497842",0
"11169","7998165",0
"11170","7393358",0
"11171","7846107",0
"11172","8044069",0
"11173","8414638",0
"11174","7970466",0
"11175","8364220",0
"11176","8364221",0
"11177","D582040",0
"11178","8062362",0
"11179","7481823",0
"11180","8431567",0
"11181","8357390",0
"11182","8206714",0
"11183","7706889",0
"11184","7010355",42
"11185","7706882",0
"11186","7921017",0
"11187","8636939",0
"11188","7056341",0
"11189","7493160",0
"11190","7884729",0
"11191","7493166",0
"11192","7187535",0
"11193","8584850",0
"11194","8590534",0
"11195","8983800",0
"11196","8818476",0
"11197","8818475",0
"11198","8818474",0
"11199","8818473",0
"11200","8622942",0
"11201","7163939",0
"11202","7452327",0
"11203","7326243",0
"11204","7326242",0
"11205","7326241",0
"11206","6961448",0
"11207","7588554",0
"11208","7326245",0
"11209","7537569",0
"11210","8010177",7
"11211","8178092",0
"11212","8535624",0
"11213","7330754",0
"11214","8597189",0
"11215","8597188",0
"11216","8720442",0
"11217","7423027",0
"11218","8679140",0
"11219","8679141",0
"11220","8679142",0
"11221","8185212",0
"11222","8185213",0
"11223","8828330",0
"11224","7265676",0
"11225","8427298",0
"11226","8739796",0
"11227","8632580",0
"11228","7204848",0
